date,time,chamber_temperature_c,d_t_m_v,wet_bulb_depression_m_v,corrected_water_potential_m_pa,intercept,slope,edbo,correction_for_d_t_m_pa,internal_battery_voltage_v,internal_battery_temperature_c,external_power_supply_present,external_power_supply_voltage_v,external_power_supply_current_m_a,diagnostic_comment,dt
2023-04-13,02:00:01,15.84,-0.11,9.92,-3.05,0.37,-4.21,-0.51,-0.01,3.87,21.4,not present,0,0,NA,2023-04-13T09:00:01Z
2023-04-13,02:30:00,15.66,-0.31,10.23,-3.2,0.37,-4.21,-0.15,-0.04,3.86,21.1,not present,0,0,NA,2023-04-13T09:30:00Z
2023-04-13,03:00:00,16.2,-0.13,10.08,-3.07,0.37,-4.21,-0.47,-0.01,3.85,21.3,not present,0,0,NA,2023-04-13T10:00:00Z
2023-04-13,03:30:01,15.83,-0.38,10.27,-3.2,0.37,-4.21,-0.26,-0.05,3.85,21.3,not present,0,0,NA,2023-04-13T10:30:01Z
2023-04-13,04:00:01,14.59,-0.32,9.91,-3.23,0.37,-4.21,-0.11,-0.04,3.84,20.5,not present,0,0,NA,2023-04-13T11:00:01Z
2023-04-13,04:30:00,13.81,-0.28,9.32,-3.12,0.37,-4.21,-0.37,-0.03,3.83,19.7,not present,0,0,NA,2023-04-13T11:30:00Z
2023-04-13,05:00:00,13.73,-0.21,9.19,-3.08,0.37,-4.21,-0.44,-0.02,3.82,19.6,not present,0,0,NA,2023-04-13T12:00:00Z
2023-04-13,05:30:00,13.5,-0.26,9.31,-3.15,0.37,-4.21,-0.24,-0.03,3.81,19.1,not present,0,0,NA,2023-04-13T12:30:00Z
2023-04-13,06:00:00,13.55,-0.34,9.33,-3.16,0.37,-4.21,-0.25,-0.04,3.81,18.79,not present,0,0,NA,2023-04-13T13:00:00Z
2023-04-13,06:30:00,13.85,-0.26,9.57,-3.2,0.37,-4.21,-0.3,-0.03,3.81,19.7,not present,0,0,NA,2023-04-13T13:30:00Z
2023-04-13,07:00:00,14.92,-0.27,10.47,-3.37,0.37,-4.21,-0.39,-0.03,3.85,21,not present,0,0,NA,2023-04-13T14:00:00Z
2023-04-13,07:30:00,16.1,-0.32,11.2,-3.45,0.37,-4.21,-0.3,-0.04,3.85,23.5,not present,0,0,NA,2023-04-13T14:30:00Z
2023-04-13,08:00:00,17.11,-0.33,11.91,-3.55,0.37,-4.21,-0.17,-0.04,4.19,27.3,present,19.81,53.4,NA,2023-04-13T15:00:00Z
2023-04-13,08:30:00,19.06,-0.26,13.48,-3.76,0.37,-4.21,-0.09,-0.03,4.2,28.9,present,19.93,41.4,NA,2023-04-13T15:30:00Z
2023-04-13,09:00:00,21.39,-0.37,15.86,-4.13,0.37,-4.21,0.82,-0.05,4.2,30.9,present,19.2,40.2,NA,2023-04-13T16:00:00Z
2023-04-13,09:30:00,23.13,-0.73,16.95,-4.25,0.37,-4.21,0.04,-0.09,4.2,33.09,present,20.6,36.9,NA,2023-04-13T16:30:00Z
2023-04-13,10:00:01,22.62,-0.69,16.76,-4.26,0.37,-4.21,0.26,-0.09,4.2,32.7,present,20.49,36.3,NA,2023-04-13T17:00:01Z
2023-04-13,10:30:01,22.53,-0.68,16.67,-4.24,0.37,-4.21,0.22,-0.09,4.2,32.4,present,20.27,35.4,NA,2023-04-13T17:30:01Z
2023-04-13,11:00:00,23.86,-0.31,17.24,-4.17,0.37,-4.21,-0.21,-0.04,4.2,32.9,present,20.12,34.8,NA,2023-04-13T18:00:00Z
2023-04-13,11:30:00,23.85,-0.64,17.37,-4.25,0.37,-4.21,-0.08,-0.08,4.2,33.2,present,20.37,34.5,NA,2023-04-13T18:30:00Z
2023-04-13,12:00:00,23.84,-0.7,17.65,-4.33,0.37,-4.21,0.26,-0.09,4.2,33.3,present,20.54,33.9,NA,2023-04-13T19:00:00Z
2023-04-13,12:30:00,24.26,-0.51,17.63,-4.25,0.37,-4.21,-0.07,-0.06,4.2,33.59,present,20.33,33.59,NA,2023-04-13T19:30:00Z
2023-04-13,13:00:00,24.16,-0.52,17.95,-4.34,0.37,-4.21,0.11,-0.07,4.2,33.5,present,20.44,33.59,NA,2023-04-13T20:00:00Z
2023-04-13,13:30:00,25.92,-0.43,19.23,-4.42,0.37,-4.21,0.43,-0.05,4.2,35,present,20.16,34.2,NA,2023-04-13T20:30:00Z
2023-04-13,14:00:01,27.36,-0.43,19.87,-4.4,0.37,-4.21,0.05,-0.05,4.2,36.5,present,20.36,33.3,NA,2023-04-13T21:00:01Z
2023-04-13,14:30:01,27.86,-0.31,19.69,-4.29,0.37,-4.21,-0.29,-0.04,4.2,37.09,present,20.4,33.59,NA,2023-04-13T21:30:01Z
2023-04-13,15:00:01,27.84,-0.47,19.64,-4.3,0.37,-4.21,-0.03,-0.06,4.2,37.4,present,20.29,33.3,NA,2023-04-13T22:00:01Z
2023-04-13,15:30:01,27.53,-0.58,19.43,-4.31,0.37,-4.21,0.06,-0.07,4.2,37.59,present,20.11,33.3,NA,2023-04-13T22:30:01Z
2023-04-13,16:00:01,27.07,-0.59,19.07,-4.28,0.37,-4.21,-0.08,-0.07,4.2,37.5,present,20.04,33.59,NA,2023-04-13T23:00:01Z
2023-04-13,16:30:01,26.77,-0.44,18.52,-4.17,0.37,-4.21,-0.2,-0.05,4.2,37.7,present,19.62,33.9,NA,2023-04-13T23:30:01Z
2023-04-13,17:00:00,26.12,-0.42,18.04,-4.12,0.37,-4.21,-0.28,-0.05,4.2,37,present,18.89,35.09,NA,2023-04-14T00:00:00Z
2023-04-13,17:30:00,25.19,-0.48,17.39,-4.08,0.37,-4.21,-0.36,-0.06,4.2,35.9,present,17.62,37.2,NA,2023-04-14T00:30:00Z
2023-04-13,18:00:00,24.14,-0.5,16.41,-3.97,0.37,-4.21,-0.24,-0.06,4.03,33.7,not present,0,0,NA,2023-04-14T01:00:00Z
2023-04-13,18:30:00,22.98,-0.4,15.45,-3.84,0.37,-4.21,-0.33,-0.05,4,31.6,not present,0,0,NA,2023-04-14T01:30:00Z
2023-04-13,19:00:00,21.41,-0.5,14.13,-3.69,0.37,-4.21,-0.28,-0.06,3.97,28.7,not present,0,0,NA,2023-04-14T02:00:00Z
2023-04-13,19:30:00,20.03,-0.41,13.07,-3.55,0.37,-4.21,-0.44,-0.05,3.95,26.6,not present,0,0,NA,2023-04-14T02:30:00Z
2023-04-13,20:00:00,18.78,-0.29,12.32,-3.47,0.37,-4.21,-0.33,-0.04,3.94,25,not present,0,0,NA,2023-04-14T03:00:00Z
2023-04-13,20:30:01,17.64,-0.23,11.63,-3.39,0.37,-4.21,-0.38,-0.03,3.93,23.4,not present,0,0,NA,2023-04-14T03:30:01Z
2023-04-13,21:00:01,16.64,-0.39,11.11,-3.37,0.37,-4.21,-0.51,-0.05,3.91,22.4,not present,0,0,NA,2023-04-14T04:00:01Z
2023-04-13,21:30:01,15.76,-0.33,10.67,-3.33,0.37,-4.21,-0.34,-0.04,3.9,21.4,not present,0,0,NA,2023-04-14T04:30:01Z
2023-04-13,22:00:01,15.13,-0.31,10.28,-3.28,0.37,-4.21,-0.46,-0.04,3.89,20.6,not present,0,0,NA,2023-04-14T05:00:01Z
2023-04-13,22:30:01,14.95,-0.09,10.2,-3.24,0.37,-4.21,-0.28,-0.01,3.89,20.1,not present,0,0,NA,2023-04-14T05:30:01Z
2023-04-13,23:00:00,15.15,-0.29,10.18,-3.25,0.37,-4.21,-0.32,-0.04,3.88,20.2,not present,0,0,NA,2023-04-14T06:00:00Z
2023-04-13,23:30:00,15.04,-0.29,10.07,-3.22,0.37,-4.21,-0.39,-0.04,3.88,20.1,not present,0,0,NA,2023-04-14T06:30:00Z
2023-04-14,00:00:00,13.82,-0.46,9.79,-3.31,0.37,-4.21,-0.44,-0.06,3.86,19.1,not present,0,0,NA,2023-04-14T07:00:00Z
2023-04-14,00:30:01,12.21,-0.38,9.11,-3.27,0.37,-4.21,-0.2,-0.05,3.85,17.5,not present,0,0,NA,2023-04-14T07:30:01Z
2023-04-14,01:00:01,11.76,-0.12,8.7,-3.14,0.37,-4.21,-0.52,-0.01,3.84,16.79,not present,0,0,NA,2023-04-14T08:00:01Z
2023-04-14,01:30:01,11.13,-0.36,8.58,-3.22,0.37,-4.21,-0.47,-0.05,3.82,16.29,not present,0,0,NA,2023-04-14T08:30:01Z
2023-04-14,02:00:00,9.72,-0.57,8.22,-3.32,0.37,-4.21,-0.07,-0.08,3.81,15.1,not present,0,0,NA,2023-04-14T09:00:00Z
2023-04-14,02:30:00,8.79,-0.35,7.85,-3.27,0.37,-4.21,-0.01,-0.05,3.79,14.4,not present,0,0,NA,2023-04-14T09:30:00Z
2023-04-14,03:00:01,8.67,-0.41,7.7,-3.24,0.37,-4.21,-0.31,-0.05,3.78,14,not present,0,0,NA,2023-04-14T10:00:01Z
2023-04-14,03:30:01,8.41,-0.27,7.55,-3.2,0.37,-4.21,-0.44,-0.03,3.77,13.7,not present,0,0,NA,2023-04-14T10:30:01Z
2023-04-14,04:00:01,8.59,-0.13,7.53,-3.14,0.37,-4.21,-0.28,-0.01,3.77,13.5,not present,0,0,NA,2023-04-14T11:00:01Z
2023-04-14,04:30:00,9.25,-0.08,7.6,-3.06,0.37,-4.21,-0.55,-0.01,3.77,14,not present,0,0,NA,2023-04-14T11:30:00Z
2023-04-14,05:00:00,9.55,-0.32,7.81,-3.14,0.37,-4.21,-0.54,-0.04,3.76,14.4,not present,0,0,NA,2023-04-14T12:00:00Z
2023-04-14,05:30:00,8.55,-0.47,7.65,-3.25,0.37,-4.21,-0.21,-0.06,3.75,13.6,not present,0,0,NA,2023-04-14T12:30:00Z
2023-04-14,06:00:00,7.98,-0.12,7.26,-3.11,0.37,-4.21,-0.62,-0.01,3.75,13.1,not present,0,0,NA,2023-04-14T13:00:00Z
2023-04-14,06:30:01,7.61,-0.35,7.47,-3.3,0.37,-4.21,-0.07,-0.05,3.75,13.6,not present,0,0,NA,2023-04-14T13:30:01Z
2023-04-14,07:00:00,9.83,0.13,7.96,-3.09,0.37,-4.21,-0.71,0.01,3.94,18.29,present,7.46,70.19,NA,2023-04-14T14:00:00Z
2023-04-14,07:30:01,13.98,-0.29,10.5,-3.5,0.37,-4.21,-0.34,-0.04,4.19,24,present,20.64,41.7,NA,2023-04-14T14:30:01Z
2023-04-14,08:00:00,17.29,-0.61,13.01,-3.9,0.37,-4.21,0.26,-0.08,4.2,29.9,present,20.48,39.59,NA,2023-04-14T15:00:00Z
2023-04-14,08:30:01,19.27,-0.92,14.95,-4.24,0.37,-4.21,0.92,-0.12,4.2,31.4,present,20.5,37.8,NA,2023-04-14T15:30:01Z
2023-04-14,09:00:01,20.33,-0.68,15.65,-4.26,0.37,-4.21,0.67,-0.09,4.2,32.2,present,20.45,36.3,NA,2023-04-14T16:00:01Z
2023-04-14,09:30:01,21.06,-1.09,16.56,-4.46,0.37,-4.21,1.05,-0.15,4.2,31.6,present,20.84,35.4,NA,2023-04-14T16:30:01Z
2023-04-14,10:00:01,21.53,-1.23,17.37,-4.63,0.37,-4.21,1.23,-0.16,4.2,31.4,present,20.62,34.2,NA,2023-04-14T17:00:01Z
2023-04-14,10:30:01,22.45,-0.88,17.7,-4.54,0.37,-4.21,1.05,-0.12,4.2,31.8,present,20.65,34.2,NA,2023-04-14T17:30:01Z
2023-04-14,11:00:00,23.55,-0.93,18.7,-4.66,0.37,-4.21,1.01,-0.12,4.2,32.59,present,20.44,34.2,NA,2023-04-14T18:00:00Z
2023-04-14,11:30:00,24.36,-1.04,19.19,-4.69,0.37,-4.21,1.2,-0.14,4.2,33.09,present,20.37,33.9,NA,2023-04-14T18:30:00Z
2023-04-14,12:00:00,25.18,-0.94,19.77,-4.71,0.37,-4.21,1.24,-0.12,4.2,33.5,present,20.4,33.9,NA,2023-04-14T19:00:00Z
2023-04-14,12:30:00,25.89,-0.75,19.83,-4.61,0.37,-4.21,0.6,-0.1,4.2,33.9,present,20.43,33.3,NA,2023-04-14T19:30:00Z
2023-04-14,13:00:00,26.01,-1,20.42,-4.76,0.37,-4.21,1.1,-0.13,4.2,34.09,present,20.36,33.59,NA,2023-04-14T20:00:00Z
2023-04-14,13:30:01,26.32,-0.48,19.77,-4.51,0.37,-4.21,0.39,-0.06,4.2,35,present,20.46,33,NA,2023-04-14T20:30:01Z
2023-04-14,14:00:01,26.24,-0.33,18.99,-4.32,0.37,-4.21,0.01,-0.04,4.2,35.2,present,20.46,33,NA,2023-04-14T21:00:01Z
2023-04-14,14:30:01,26.33,-0.33,19.34,-4.39,0.37,-4.21,0.07,-0.04,4.2,35.3,present,20.26,33.3,NA,2023-04-14T21:30:01Z
2023-04-14,15:00:01,26.44,-0.46,19.21,-4.36,0.37,-4.21,0,-0.06,4.2,35.5,present,20.32,33,NA,2023-04-14T22:00:01Z
2023-04-14,15:30:00,26.04,-0.45,18.86,-4.33,0.37,-4.21,0.06,-0.06,4.2,35.59,present,20.12,33.59,NA,2023-04-14T22:30:00Z
2023-04-14,16:00:01,25.61,-0.49,18.5,-4.3,0.37,-4.21,0.04,-0.06,4.2,35.5,present,20.04,33,NA,2023-04-14T23:00:01Z
2023-04-14,16:30:01,25.14,-0.56,18.12,-4.27,0.37,-4.21,-0.13,-0.07,4.2,35.4,present,19.52,33.9,NA,2023-04-14T23:30:01Z
2023-04-14,17:00:00,24.34,-0.38,17.26,-4.13,0.37,-4.21,-0.33,-0.05,4.07,34,not present,0,0,NA,2023-04-15T00:00:00Z
2023-04-14,17:30:00,23.62,-0.46,16.83,-4.12,0.37,-4.21,-0.2,-0.06,4.04,33.4,not present,0,0,NA,2023-04-15T00:30:00Z
2023-04-14,18:00:00,22.77,-0.53,15.96,-4.01,0.37,-4.21,-0.17,-0.07,4.02,31.8,not present,0,0,NA,2023-04-15T01:00:00Z
2023-04-14,18:30:01,21.56,-0.41,15.1,-3.92,0.37,-4.21,-0.37,-0.05,3.98,29.4,not present,0,0,NA,2023-04-15T01:30:01Z
2023-04-14,19:00:01,20.09,-0.59,13.89,-3.79,0.37,-4.21,-0.33,-0.08,3.96,26.9,not present,0,0,NA,2023-04-15T02:00:01Z
2023-04-14,19:30:01,18.45,-0.46,12.85,-3.68,0.37,-4.21,-0.14,-0.06,3.94,24.2,not present,0,0,NA,2023-04-15T02:30:01Z
2023-04-14,20:00:00,16.94,-0.33,11.73,-3.52,0.37,-4.21,-0.46,-0.04,3.92,22.6,not present,0,0,NA,2023-04-15T03:00:00Z
2023-04-14,20:30:00,15.28,-0.38,10.86,-3.46,0.37,-4.21,-0.46,-0.05,3.9,20.6,not present,0,0,NA,2023-04-15T03:30:00Z
2023-04-14,21:00:00,13.52,-0.42,10.03,-3.42,0.37,-4.21,-0.42,-0.06,3.89,19,not present,0,0,NA,2023-04-15T04:00:00Z
2023-04-14,21:30:01,12.05,-0.3,9.31,-3.35,0.37,-4.21,-0.5,-0.04,3.87,17.79,not present,0,0,NA,2023-04-15T04:30:01Z
2023-04-14,22:00:01,11.1,-0.23,8.78,-3.28,0.37,-4.21,-0.51,-0.03,3.86,16.7,not present,0,0,NA,2023-04-15T05:00:01Z
2023-04-14,22:30:01,10.58,-0.19,8.6,-3.28,0.37,-4.21,-0.44,-0.02,3.85,16.1,not present,0,0,NA,2023-04-15T05:30:01Z
2023-04-14,23:00:00,10.35,-0.23,8.4,-3.24,0.37,-4.21,-0.51,-0.03,3.84,15.5,not present,0,0,NA,2023-04-15T06:00:00Z
2023-04-14,23:30:00,9.92,-0.4,8.29,-3.29,0.37,-4.21,-0.38,-0.05,3.83,15,not present,0,0,NA,2023-04-15T06:30:00Z
2023-04-15,00:00:01,8.9,-0.29,7.94,-3.29,0.37,-4.21,-0.43,-0.04,3.81,14.4,not present,0,0,NA,2023-04-15T07:00:01Z
2023-04-15,00:30:00,8.26,-0.3,7.61,-3.25,0.37,-4.21,-0.4,-0.04,3.8,13.6,not present,0,0,NA,2023-04-15T07:30:00Z
2023-04-15,01:00:00,8.04,-0.23,7.5,-3.23,0.37,-4.21,-0.3,-0.03,3.79,13.5,not present,0,0,NA,2023-04-15T08:00:00Z
2023-04-15,01:30:00,8.19,-0.18,7.49,-3.2,0.37,-4.21,-0.37,-0.02,3.78,13.6,not present,0,0,NA,2023-04-15T08:30:00Z
2023-04-15,02:00:00,8.33,-0.23,7.56,-3.21,0.37,-4.21,-0.39,-0.03,3.77,13.5,not present,0,0,NA,2023-04-15T09:00:00Z
2023-04-15,02:30:01,8.23,-0.3,7.52,-3.22,0.37,-4.21,-0.39,-0.04,3.77,13.5,not present,0,0,NA,2023-04-15T09:30:01Z
2023-04-15,03:00:01,8.05,-0.25,7.45,-3.21,0.37,-4.21,-0.39,-0.03,3.76,13.3,not present,0,0,NA,2023-04-15T10:00:01Z
2023-04-15,03:30:01,8.01,-0.3,7.46,-3.22,0.37,-4.21,-0.48,-0.04,3.76,13.3,not present,0,0,NA,2023-04-15T10:30:01Z
2023-04-15,04:00:01,7.85,-0.25,7.42,-3.23,0.37,-4.21,-0.5,-0.03,3.75,13.1,not present,0,0,NA,2023-04-15T11:00:01Z
2023-04-15,04:30:00,7.74,-0.08,7.37,-3.2,0.37,-4.21,-0.38,-0.01,3.74,13,not present,0,0,NA,2023-04-15T11:30:00Z
2023-04-15,05:00:00,7.69,-0.23,7.33,-3.21,0.37,-4.21,-0.41,-0.03,3.74,13,not present,0,0,NA,2023-04-15T12:00:00Z
2023-04-15,05:30:00,7.54,-0.26,7.32,-3.24,0.37,-4.21,-0.34,-0.03,3.73,12.9,not present,0,0,NA,2023-04-15T12:30:00Z
2023-04-15,06:00:00,7.48,-0.24,7.27,-3.22,0.37,-4.21,-0.48,-0.03,3.73,12.8,not present,0,0,NA,2023-04-15T13:00:00Z
2023-04-15,06:30:00,7.5,-0.05,7.46,-3.27,0.37,-4.21,-0.23,0,3.74,13.7,not present,0,0,NA,2023-04-15T13:30:00Z
2023-04-15,07:00:00,9.51,0.16,7.88,-3.1,0.37,-4.21,-0.8,0.02,3.92,18.7,not present,0,0,NA,2023-04-15T14:00:00Z
2023-04-15,07:30:01,12.76,-0.38,10.09,-3.54,0.37,-4.21,-0.07,-0.05,4.19,23.6,present,20.61,42,NA,2023-04-15T14:30:01Z
2023-04-15,08:00:01,16.01,-0.75,12.85,-4.04,0.37,-4.21,0.79,-0.1,4.19,26.7,present,20.66,39,NA,2023-04-15T15:00:01Z
2023-04-15,08:30:01,18.83,-1.03,15.13,-4.36,0.37,-4.21,1.43,-0.14,4.2,28.9,present,20.45,37.2,NA,2023-04-15T15:30:01Z
2023-04-15,09:00:01,21.1,-0.84,16.19,-4.32,0.37,-4.21,0.75,-0.11,4.2,31.1,present,20.32,36.59,NA,2023-04-15T16:00:01Z
2023-04-15,09:30:00,22.8,-1.08,17.87,-4.57,0.37,-4.21,1.09,-0.14,4.2,32.59,present,20.14,36.9,NA,2023-04-15T16:30:00Z
2023-04-15,10:00:01,24.59,-1.47,19.72,-4.84,0.37,-4.21,1.69,-0.19,4.2,33.9,present,20.07,36.3,NA,2023-04-15T17:00:01Z
2023-04-15,10:30:00,26.04,-0.79,19.92,-4.62,0.37,-4.21,1.16,-0.1,4.2,35.7,present,19.95,36.3,NA,2023-04-15T17:30:00Z
2023-04-15,11:00:00,26.42,-0.62,20.05,-4.58,0.37,-4.21,0.32,-0.08,4.2,36.09,present,19.85,35.4,NA,2023-04-15T18:00:00Z
2023-04-15,11:30:00,27.62,-0.38,20.67,-4.54,0.37,-4.21,0.4,-0.05,4.2,37.2,present,19.81,35.4,NA,2023-04-15T18:30:00Z
2023-04-15,12:00:00,28.89,-0.42,21.76,-4.64,0.37,-4.21,0.65,-0.05,4.2,37.5,present,19.7,35.09,NA,2023-04-15T19:00:00Z
2023-04-15,12:30:01,29.9,-0.03,22,-4.53,0.37,-4.21,0.13,0,4.2,38.2,present,19.62,34.8,NA,2023-04-15T19:30:01Z
2023-04-15,13:00:01,30.95,0.22,21.99,-4.38,0.37,-4.21,-0.59,0.02,4.2,38.4,present,19.49,35.09,NA,2023-04-15T20:00:01Z
2023-04-15,13:30:00,31.6,0.17,21.66,-4.25,0.37,-4.21,-0.58,0.02,4.2,39.3,present,19.67,34.8,NA,2023-04-15T20:30:00Z
2023-04-15,14:00:01,31.31,-0.22,22.22,-4.45,0.37,-4.21,-0.06,-0.02,4.2,39.9,present,19.7,34.5,NA,2023-04-15T21:00:01Z
2023-04-15,14:30:01,30.99,-0.09,22.06,-4.43,0.37,-4.21,-0.17,-0.01,4.2,40,present,19.79,34.2,NA,2023-04-15T21:30:01Z
2023-04-15,15:00:01,30.64,-0.42,22.06,-4.51,0.37,-4.21,0.35,-0.05,4.2,39.8,present,19.79,34.2,NA,2023-04-15T22:00:01Z
2023-04-15,15:30:01,30.09,-0.34,21.44,-4.43,0.37,-4.21,0.09,-0.04,4.2,40.09,present,19.7,34.2,NA,2023-04-15T22:30:01Z
2023-04-15,16:00:00,29.73,-0.21,20.92,-4.34,0.37,-4.21,-0.19,-0.02,4.2,40.2,present,19.59,34.5,NA,2023-04-15T23:00:00Z
2023-04-15,16:30:00,29.52,-0.3,20.62,-4.31,0.37,-4.21,0,-0.04,4.2,40,present,19.27,34.5,NA,2023-04-15T23:30:00Z
2023-04-15,17:00:00,28.69,-0.44,20.26,-4.34,0.37,-4.21,0.13,-0.05,4.08,39,not present,0,0,NA,2023-04-16T00:00:00Z
2023-04-15,17:30:00,27.9,-0.47,19.56,-4.28,0.37,-4.21,-0.16,-0.06,4.06,38.3,not present,0,0,NA,2023-04-16T00:30:00Z
2023-04-15,18:00:00,26.89,-0.57,18.65,-4.2,0.37,-4.21,-0.1,-0.07,4.04,36.4,not present,0,0,NA,2023-04-16T01:00:00Z
2023-04-15,18:30:00,25.33,-0.61,17.42,-4.09,0.37,-4.21,-0.06,-0.08,4,33.4,not present,0,0,NA,2023-04-16T01:30:00Z
2023-04-15,19:00:00,23.5,-0.65,15.86,-3.92,0.37,-4.21,-0.18,-0.08,3.98,30.1,not present,0,0,NA,2023-04-16T02:00:00Z
2023-04-15,19:30:01,19.87,-0.73,13.99,-3.86,0.37,-4.21,-0.11,-0.1,3.95,26.1,not present,0,0,NA,2023-04-16T02:30:01Z
2023-04-15,20:00:01,16.96,-0.54,12.26,-3.7,0.37,-4.21,-0.1,-0.07,3.93,23.2,not present,0,0,NA,2023-04-16T03:00:01Z
2023-04-15,20:30:01,15.17,-0.4,11.16,-3.57,0.37,-4.21,-0.27,-0.05,3.91,21.1,not present,0,0,NA,2023-04-16T03:30:01Z
2023-04-15,21:00:01,14.46,-0.27,10.59,-3.46,0.37,-4.21,-0.43,-0.03,3.9,20.2,not present,0,0,NA,2023-04-16T04:00:01Z
2023-04-15,21:30:00,13.98,-0.29,10.38,-3.46,0.37,-4.21,-0.25,-0.04,3.89,19.6,not present,0,0,NA,2023-04-16T04:30:00Z
2023-04-15,22:00:01,13.88,-0.25,10.18,-3.4,0.37,-4.21,-0.44,-0.03,3.88,19.29,not present,0,0,NA,2023-04-16T05:00:01Z
2023-04-15,22:30:00,13.59,-0.32,10.01,-3.39,0.37,-4.21,-0.46,-0.04,3.88,19.1,not present,0,0,NA,2023-04-16T05:30:00Z
2023-04-15,23:00:00,13.25,-0.28,9.87,-3.38,0.37,-4.21,-0.42,-0.04,3.87,18.6,not present,0,0,NA,2023-04-16T06:00:00Z
2023-04-15,23:30:00,13.16,-0.24,9.76,-3.35,0.37,-4.21,-0.42,-0.03,3.86,18.4,not present,0,0,NA,2023-04-16T06:30:00Z
2023-04-16,00:00:00,13.17,-0.29,9.7,-3.34,0.37,-4.21,-0.43,-0.04,3.86,18.5,not present,0,0,NA,2023-04-16T07:00:00Z
2023-04-16,00:30:00,12.96,-0.29,9.63,-3.34,0.37,-4.21,-0.56,-0.04,3.85,18.2,not present,0,0,NA,2023-04-16T07:30:00Z
2023-04-16,01:00:00,12.62,-0.29,9.53,-3.35,0.37,-4.21,-0.32,-0.04,3.85,17.7,not present,0,0,NA,2023-04-16T08:00:00Z
2023-04-16,01:30:01,12.28,-0.33,9.35,-3.34,0.37,-4.21,-0.35,-0.04,3.84,17.6,not present,0,0,NA,2023-04-16T08:30:01Z
2023-04-16,02:00:01,11.93,-0.34,9.21,-3.34,0.37,-4.21,-0.38,-0.04,3.83,17.29,not present,0,0,NA,2023-04-16T09:00:01Z
2023-04-16,02:30:01,11.64,-0.26,9.14,-3.34,0.37,-4.21,-0.41,-0.03,3.82,16.9,not present,0,0,NA,2023-04-16T09:30:01Z
2023-04-16,03:00:01,11.27,-0.19,8.96,-3.32,0.37,-4.21,-0.39,-0.02,3.81,16.5,not present,0,0,NA,2023-04-16T10:00:01Z
2023-04-16,03:30:01,11.15,-0.26,8.92,-3.33,0.37,-4.21,-0.35,-0.03,3.8,16.5,not present,0,0,NA,2023-04-16T10:30:01Z
2023-04-16,04:00:01,11.07,-0.26,8.85,-3.32,0.37,-4.21,-0.61,-0.03,3.8,16.4,not present,0,0,NA,2023-04-16T11:00:01Z
2023-04-16,04:30:00,10.74,-0.2,8.77,-3.33,0.37,-4.21,-0.43,-0.02,3.79,16.1,not present,0,0,NA,2023-04-16T11:30:00Z
2023-04-16,05:00:00,10.3,-0.31,8.58,-3.33,0.37,-4.21,-0.43,-0.04,3.78,15.5,not present,0,0,NA,2023-04-16T12:00:00Z
2023-04-16,05:30:00,9.76,-0.23,8.4,-3.33,0.37,-4.21,-0.41,-0.03,3.77,15,not present,0,0,NA,2023-04-16T12:30:00Z
2023-04-16,06:00:00,9.33,-0.29,8.18,-3.32,0.37,-4.21,-0.51,-0.04,3.77,14.9,not present,0,0,NA,2023-04-16T13:00:00Z
2023-04-16,06:30:00,9.23,-0.28,8.39,-3.42,0.37,-4.21,-0.11,-0.04,3.77,15.8,not present,0,0,NA,2023-04-16T13:30:00Z
2023-04-16,07:00:00,11.71,0.16,9.29,-3.33,0.37,-4.21,-0.73,0.02,3.94,20.5,not present,0,0,NA,2023-04-16T14:00:00Z
2023-04-16,07:30:00,16.08,0.05,12.14,-3.7,0.37,-4.21,-0.56,0,4.19,26.5,present,20.33,42.6,NA,2023-04-16T14:30:00Z
2023-04-16,08:00:00,20.22,-0.62,15.79,-4.3,0.37,-4.21,0.58,-0.08,4.2,30.7,present,20.41,39.59,NA,2023-04-16T15:00:00Z
2023-04-16,08:30:01,23.19,-1.31,18.65,-4.74,0.37,-4.21,1.59,-0.17,4.2,33.59,present,20.33,38.09,NA,2023-04-16T15:30:01Z
2023-04-16,09:00:01,24.85,-1.34,19.97,-4.85,0.37,-4.21,1.58,-0.18,4.2,34.9,present,20.18,37.2,NA,2023-04-16T16:00:01Z
2023-04-16,09:30:01,26.4,-1.2,21.35,-4.96,0.37,-4.21,1.71,-0.16,4.2,36.3,present,19.95,36.59,NA,2023-04-16T16:30:01Z
2023-04-16,10:00:01,28.22,-1.28,22.71,-5.04,0.37,-4.21,1.92,-0.17,4.2,37.5,present,19.75,36.59,NA,2023-04-16T17:00:01Z
2023-04-16,10:30:00,29.79,-1.06,23.67,-5.03,0.37,-4.21,1.42,-0.14,4.2,39.09,present,19.7,36,NA,2023-04-16T17:30:00Z
2023-04-16,11:00:00,31.15,-0.81,24.12,-4.93,0.37,-4.21,1.12,-0.1,4.2,39.59,present,19.53,36,NA,2023-04-16T18:00:00Z
2023-04-16,11:30:00,31.91,-1.1,25.02,-5.06,0.37,-4.21,1.54,-0.14,4.2,40.4,present,19.53,35.7,NA,2023-04-16T18:30:00Z
2023-04-16,12:00:01,32.9,-0.58,24.64,-4.81,0.37,-4.21,0.8,-0.07,4.2,41.1,present,19.5,35.7,NA,2023-04-16T19:00:01Z
